TABLE;CODE;PAC1;PAC2;VOLTAGE;PHASES;SEC_PHASES;VOLTAGE_TYPE;FEEDER;TRANSFORMER_TYPE
RAMLIG;11920504RM;2278064-8053211;13804160PE;;AN;;BT;BRBBB-FC;
RAMLIG;11916950RM;2267736-7983470;13800606PE;;AN;;BT;BRBBB-FC;
RAMLIG;11921599RM;2267452-7982750;13805255PE;;AN;;BT;BRBBB-FC;
RAMLIG;11921012RM;2267269-7983661;13804668PE;;AN;;BT;BRBBB-FC;
RAMLIG;11921624RM;2267343-7985330;13805280PE;;AN;;BT;BRBBB-FC;
RAMLIG;11921033RM;2267269-7983443;13804689PE;;AN;;BT;BRBBB-FC;
RAMLIG;11920882RM;2267269-7987813;13804538PE;;AN;;BT;BRBBB-FC;
RAMLIG;11922161RM;2278296-8053215V;13805817PE;;AN;;BT;BRBBB-FC;
RAMLIG;11923324RM;2261077-7939905;13806980PE;;AN;;BT;BRBBB-FC;
RAMLIG;11916958RM;2267721-7987900V;13800614PE;;AN;;BT;BRBBB-FC;
RAMLIG;11923649RM;2261077-7940751_5500340;13807305PE;;AN;;BT;BRBBB-FC;
RAMLIG;11917067RM;2278481-8058870;13800723PE;;AN;;BT;BRBBB-FC;
RAMLIG;11921976RM;2277834-8059453V;13805632PE;;AN;;BT;BRBBB-FC;
RAMLIG;14226009RM;2985199-7983668;16256947PE;;AN;;BT;BRBBB-FC;
RAMLIG;13293571RM;2267317-7984958;15199691PE;;AN;;BT;BRBBB-FC;
RAMLIG;13293584RM;2267418-7986073;15199704PE;;AN;;BT;BRBBB-FC;
RAMLIG;11923945RM;2278107-8054516V;13807601PE;;AN;;BT;BRBBB-FC;
RAMLIG;11924162RM;2277468-8053816;13807818PE;;AN;;BT;BRBBB-FC;
RAMLIG;11924233RM;2277422-8059378;13807889PE;;AN;;BT;BRBBB-FC;
RAMLIG;11923958RM;2261077-7943383;13807614PE;;ABN;;BT;BRBBB-FC;
RAMLIG;11923328RM;2261077-7941065;13806984PE;;AN;;BT;BRBBB-FC;
RAMLIG;11924753RM;2267343-7986278;13808409PE;;AN;;BT;BRBBB-FC;
RAMLIG;11924752RM;2267555-7987866_5532311;13808408PE;;AN;;BT;BRBBB-FC;
RAMLIG;11924758RM;2267555-7983452;13808414PE;;AN;;BT;BRBBB-FC;
RAMLIG;11924760RM;2267555-7987115;13808416PE;;AN;;BT;BRBBB-FC;
RAMLIG;11924674RM;2267639-7987855;13808330PE;;AN;;BT;BRBBB-FC;
RAMLIG;11916545RM;2277452-8053139_5590693;13800201PE;;AN;;BT;BRBBB-FC;
RAMLIG;11924993RM;2267610-7987862;13808649PE;;AN;;BT;BRBBB-FC;
RAMLIG;11924995RM;2267830-7985300V;13808651PE;;AN;;BT;BRBBB-FC;
RAMLIG;11924718RM;2267530-7985994;13808374PE;;AN;;BT;BRBBB-FC;
RAMLIG;11920515RM;2278064-8056826;13804171PE;;AN;;BT;BRBBB-FC;
RAMLIG;11921626RM;2267343-7985330;13805282PE;;AN;;BT;BRBBB-FC;
RAMLIG;11920902RM;2267269-7984366;13804558PE;;AN;;BT;BRBBB-FC;
RAMLIG;11924255RM;2278290-8052698V;13807911PE;;AN;;BT;BRBBB-FC;
RAMLIG;11924373RM;2987083-8052506;13808029PE;;AN;;BT;BRBBB-FC;
RAMLIG;11924390RM;2278277-8056405;13808046PE;;AN;;BT;BRBBB-FC;
RAMLIG;14058584RM;2267579-7986602;16090917PE;;ABN;;BT;BRBBB-FC;
RAMLIG;11924093RM;2278277-8056859;13807749PE;;AN;;BT;BRBBB-FC;
RAMLIG;11920523RM;2277838-8059379;13804179PE;;AN;;BT;BRBBB-FC;
RAMLIG;11920525RM;2267555-7984942;13804181PE;;AN;;BT;BRBBB-FC;
RAMLIG;3821604RM;2261077-7943383;4979210PE;;AN;;BT;BRBBB-FC;
RAMLIG;11922537RM;2267016-7985773;13806193PE;;AN;;BT;BRBBB-FC;
RAMLIG;11924683RM;2267532-7985353;13808339PE;;AN;;BT;BRBBB-FC;
RAMLIG;11924685RM;2267226-7983479;13808341PE;;AN;;BT;BRBBB-FC;
RAMLIG;11924686RM;2267018-7987859;13808342PE;;AN;;BT;BRBBB-FC;
RAMLIG;10697106RM;2267098-7987353;12608502PE;;AN;;BT;BRBBB-FC;
RAMLIG;11924675RM;2267639-7987855;13808331PE;;AN;;BT;BRBBB-FC;
RAMLIG;11924678RM;2267419-7987380;13808334PE;;AN;;BT;BRBBB-FC;
RAMLIG;11924680RM;2267532-7988019;13808336PE;;AN;;BT;BRBBB-FC;
RAMLIG;14450405RM;2267228-7986423;16480476PE;;AN;;BT;BRBBB-FC;
RAMLIG;14450409RM;2267185-7985889;16480480PE;;ABCN;;BT;BRBBB-FC;
RAMLIG;11925065RM;2267582-7983505_5532569;13808721PE;;AN;;BT;BRBBB-FC;
RAMLIG;11916564RM;2278448-8052091V;13800220PE;;AN;;BT;BRBBB-FC;
RAMLIG;11921565RM;2267580-7984373;13805221PE;;AN;;BT;BRBBB-FC;
RAMLIG;13294461RM;3008590-7983019;15200581PE;;AN;;BT;BRBBB-FC;
RAMLIG;11921567RM;2267387-7985588V;13805223PE;;AN;;BT;BRBBB-FC;
RAMLIG;14481031RM;3015381-11806998;16511102PE;;AN;;BT;BRBBB-FC;
RAMLIG;14481034RM;3015381-11806999;16511105PE;;AN;;BT;BRBBB-FC;
RAMLIG;14481032RM;3015381-11806999;16511103PE;;AN;;BT;BRBBB-FC;
RAMLIG;14481041RM;3015381-11806994;16511112PE;;AN;;BT;BRBBB-FC;
RAMLIG;14481040RM;3015381-11806997;16511111PE;;AN;;BT;BRBBB-FC;
RAMLIG;11920661RM;2267269-7985506;13804317PE;;AN;;BT;BRBBB-FC;
RAMLIG;11920667RM;2267269-7985506;13804323PE;;AN;;BT;BRBBB-FC;
RAMLIG;11922341RM;2278246-8058606;13805997PE;;AN;;BT;BRBBB-FC;
RAMLIG;14226092RM;2277786-8056861;16256986PE;;AN;;BT;BRBBB-FC;
RAMLIG;14226093RM;2277786-8057093;16256982PE;;AN;;BT;BRBBB-FC;
RAMLIG;11916531RM;2278532-8058472;13800187PE;;AN;;BT;BRBBB-FC;
RAMLIG;11916534RM;2278532-8058369;13800190PE;;AN;;BT;BRBBB-FC;
RAMLIG;11924244RM;2277422-8057729_5590552;13807900PE;;AN;;BT;BRBBB-FC;
RAMLIG;11921046RM;2267269-7985070;13804702PE;;AN;;BT;BRBBB-FC;
RAMLIG;11921072RM;2278569-8055710;13804728PE;;AN;;BT;BRBBB-FC;
RAMLIG;11922506RM;2996319-8054068;13806162PE;;AN;;BT;BRBBB-FC;
RAMLIG;11922509RM;2987083-8058424;13806165PE;;AN;;BT;BRBBB-FC;
RAMLIG;11922508RM;3017638-8058490;13806164PE;;AN;;BT;BRBBB-FC;
RAMLIG;11925254RM;2261077-7940751_5500340;13808910PE;;AN;;BT;BRBBB-FC;
RAMLIG;11921043RM;2267269-7987851;13804699PE;;AN;;BT;BRBBB-FC;
RAMLIG;11922507RM;3017638-8057818;13806163PE;;AN;;BT;BRBBB-FC;
RAMLIG;11922513RM;2277422-8058359;13806169PE;;ABN;;BT;BRBBB-FC;
RAMLIG;11923085RM;2277838-8058353_5590533;13806741PE;;AN;;BT;BRBBB-FC;
RAMLIG;11921800RM;2267323-7984357V;13805456PE;;ABCN;;BT;BRBBB-FC;
RAMLIG;11922497RM;2267580-7983493;13806153PE;;AN;;BT;BRBBB-FC;
RAMLIG;10691928RM;2277534-8059126V;12604171PE;;ABN;;BT;BRBBB-FC;
RAMLIG;14136724RM;2267736-7983470;16167500PE;;AN;;BT;BRBBB-FC;
RAMLIG;5201678RM;2267760-7985591V;6915753PE;;AN;;BT;BRBBB-FC;
RAMLIG;14133491RM;2278001-8052541;16164267PE;;AN;;BT;BRBBB-FC;
RAMLIG;11924175RM;2277838-8058951;13807831PE;;AN;;BT;BRBBB-FC;
RAMLIG;11915982RM;2278532-8057647;13799632PE;;AN;;BT;BRBBB-FC;
RAMLIG;11916431RM;2267015-7987876V;13800087PE;;AN;;BT;BRBBB-FC;
RAMLIG;11916436RM;2267563-7984919V;13800092PE;;AN;;BT;BRBBB-FC;
RAMLIG;11916442RM;2267563-7984919V;13800098PE;;AN;;BT;BRBBB-FC;
RAMLIG;11921571RM;2267580-7985408;13805227PE;;AN;;BT;BRBBB-FC;
RAMLIG;11921582RM;2267228-7983094;13805238PE;;AN;;BT;BRBBB-FC;
RAMLIG;11921584RM;2267580-7987372;13805240PE;;AN;;BT;BRBBB-FC;
RAMLIG;11921596RM;2267452-7983147;13805252PE;;AN;;BT;BRBBB-FC;
RAMLIG;11916964RM;2277651-8058443V;13800620PE;;AN;;BT;BRBBB-FC;
RAMLIG;11924241RM;2277422-8059377;13807897PE;;AN;;BT;BRBBB-FC;
RAMLIG;11924256RM;2277936-8056812V;13807912PE;;AN;;BT;BRBBB-FC;
RAMLIG;10704271RM;2267481-7987247V;12615682PE;;AN;;BT;BRBBB-FC;
RAMLIG;12111290RM;2278446-8052002V;14007709PE;;AN;;BT;BRBBB-FC;
RAMLIG;14481052RM;2278141-8056290;16511123PE;;AN;;BT;BRBBB-FC;
RAMLIG;11922461RM;2277500-8057215V;13806117PE;;AN;;BT;BRBBB-FC;
RAMLIG;12086397RM;2267158-7987784V;13982482PE;;AN;;BT;BRBBB-FC;
RAMLIG;14138001RM;2278532-8057647;16168777PE;;AN;;BT;BRBBB-FC;
RAMLIG;5205070RM;2267051-7987808V;6919145PE;;AN;;BT;BRBBB-FC;
RAMLIG;14346171RM;2411013-11806987;16376242PE;;AN;;BT;BRBBB-FC;
RAMLIG;14481055RM;2411013-11806988;16511126PE;;AN;;BT;BRBBB-FC;
RAMLIG;5202365RM;2278239-8052711V;6916440PE;;AN;;BT;BRBBB-FC;
RAMLIG;11916071RM;2277477-8057300;13799727PE;;AN;;BT;BRBBB-FC;
RAMLIG;14211396RM;3038476-11951826;16242288PE;;AN;;BT;BRBBB-FC;
RAMLIG;5205738RM;2267798-7984367V;6919813PE;;AN;;BT;BRBBB-FC;
RAMLIG;5204411RM;2267228-7988406;6918486PE;;AN;;BT;BRBBB-FC;
RAMLIG;11916054RM;2267496-7987315V;13799704PE;;AN;;BT;BRBBB-FC;
RAMLIG;11915979RM;2277838-8054600;13799629PE;;AN;;BT;BRBBB-FC;
RAMLIG;14135430RM;2267083-7987865;16166206PE;;AN;;BT;BRBBB-FC;
RAMLIG;11921627RM;2267343-7987384;13805283PE;;AN;;BT;BRBBB-FC;
RAMLIG;11921633RM;2267452-7988632;13805289PE;;AN;;BT;BRBBB-FC;
RAMLIG;11921635RM;2267343-7987830_5532332;13805291PE;;AN;;BT;BRBBB-FC;
RAMLIG;11921636RM;2267343-7988286;13805292PE;;AN;;BT;BRBBB-FC;
RAMLIG;11921020RM;2267269-7984366;13804676PE;;AN;;BT;BRBBB-FC;
RAMLIG;11921035RM;2267269-7983683_5532053;13804691PE;;AN;;BT;BRBBB-FC;
RAMLIG;11920567RM;2267736-7983470;13804223PE;;AN;;BT;BRBBB-FC;
RAMLIG;11920983RM;2267269-7983663;13804639PE;;AN;;BT;BRBBB-FC;
RAMLIG;11923082RM;2277838-8056144;13806738PE;;AN;;BT;BRBBB-FC;
RAMLIG;11923101RM;2278259-8057170;13806757PE;;AN;;BT;BRBBB-FC;
RAMLIG;11916519RM;2277422-8055037;13800175PE;;AN;;BT;BRBBB-FC;
RAMLIG;11916452RM;2277468-8053815;13800108PE;;AN;;BT;BRBBB-FC;
RAMLIG;11916462RM;2267736-7984995;13800118PE;;AN;;BT;BRBBB-FC;
RAMLIG;14135434RM;2267588-7987871;16166210PE;;AN;;BT;BRBBB-FC;
RAMLIG;12111285RM;2277547-8053826;14007704PE;;AN;;BT;BRBBB-FC;
RAMLIG;11916006RM;2278532-8056170;13799656PE;;AN;;BT;BRBBB-FC;
RAMLIG;11916011RM;2278532-8053261;13799661PE;;AN;;BT;BRBBB-FC;
RAMLIG;11916021RM;2278532-8057647;13799671PE;;AN;;BT;BRBBB-FC;
RAMLIG;11916467RM;2267617-7983434V;13800123PE;;AN;;BT;BRBBB-FC;
RAMLIG;11922103RM;2267269-7983662;13805759PE;;AN;;BT;BRBBB-FC;
RAMLIG;11922069RM;2267145-7983679;13805725PE;;AN;;BT;BRBBB-FC;
RAMLIG;11922075RM;2267580-7985763;13805731PE;;AN;;BT;BRBBB-FC;
RAMLIG;11923497RM;2261077-7941369_5500342;13807153PE;;AN;;BT;BRBBB-FC;
RAMLIG;11923980RM;2277422-8058359;13807636PE;;ABCN;;BT;BRBBB-FC;
RAMLIG;11922137RM;2267376-7984991;13805793PE;;AN;;BT;BRBBB-FC;
RAMLIG;11923651RM;2261077-7940751_5500340;13807307PE;;AN;;BT;BRBBB-FC;
RAMLIG;11923704RM;2277452-8058172;13807360PE;;AN;;BT;BRBBB-FC;
RAMLIG;11922179RM;2267579-7988125;13805835PE;;AN;;BT;BRBBB-FC;
RAMLIG;5204210RM;2267317-7983418;6918285PE;;AN;;BT;BRBBB-FC;
RAMLIG;11916003RM;2278532-8058471;13799653PE;;AN;;BT;BRBBB-FC;
RAMLIG;5209437RM;2278457-8053178;6923512PE;;AN;;BT;BRBBB-FC;
RAMLIG;11916024RM;2278260-8053756;13799674PE;;AN;;BT;BRBBB-FC;
RAMLIG;14481051RM;2278141-8058565;16511122PE;;AN;;BT;BRBBB-FC;
RAMLIG;10704553RM;2278257-8056249;12615949PE;;AN;;BT;BRBBB-FC;
RAMLIG;11922181RM;2278155-8057688;13805837PE;;AN;;BT;BRBBB-FC;
RAMLIG;11916010RM;2278532-8053261;13799660PE;;AN;;BT;BRBBB-FC;
RAMLIG;11916016RM;2278532-8059400;13799666PE;;AN;;BT;BRBBB-FC;
RAMLIG;11916025RM;2278260-8058279;13799675PE;;AN;;BT;BRBBB-FC;
RAMLIG;11916510RM;2278532-8059399;13800166PE;;AN;;BT;BRBBB-FC;
RAMLIG;11916470RM;2267856-7983469;13800126PE;;AN;;BT;BRBBB-FC;
RAMLIG;11916471RM;2267856-7985673;13800127PE;;AN;;BT;BRBBB-FC;
RAMLIG;11916477RM;2412062-8901400;13800133PE;;AN;;BT;BRBBB-FC;
RAMLIG;5204313RM;2277420-8052715V;6918388PE;;AN;;BT;BRBBB-FC;
RAMLIG;11916439RM;2267764-7984283;13800095PE;;AN;;BT;BRBBB-FC;
RAMLIG;5204351RM;2267297-7983416V;6918426PE;;AN;;BT;BRBBB-FC;
RAMLIG;11916434RM;2267142-7985344;13800090PE;;AN;;BT;BRBBB-FC;
RAMLIG;5204205RM;2267056-7988525V;6918280PE;;AN;;BT;BRBBB-FC;
RAMLIG;11916508RM;2278532-8053260;13800164PE;;AN;;BT;BRBBB-FC;
RAMLIG;11916517RM;2278532-8056223;13800173PE;;ABN;;BT;BRBBB-FC;
RAMLIG;11916522RM;2277422-8053811;13800178PE;;AN;;BT;BRBBB-FC;
RAMLIG;12094425RM;2267049-7985401;13990850PE;;AN;;BT;BRBBB-FC;
RAMLIG;14137292RM;2278087-8059387;16168068PE;;AN;;BT;BRBBB-FC;
RAMLIG;5205959RM;2267691-7987588V;6920034PE;;AN;;BT;BRBBB-FC;
RAMLIG;5198797RM;2267317-7983418;6912872PE;;AN;;BT;BRBBB-FC;
RAMLIG;11914769RM;2267318-7985499;13798424PE;;AN;;BT;BRBBB-FC;
RAMLIG;11914787RM;2267418-7988303;13798443PE;;AN;;BT;BRBBB-FC;
RAMLIG;11914746RM;2277611-8058446V;13798401PE;;AN;;BT;BRBBB-FC;
RAMLIG;14135066RM;3014446-11802517;16165842PE;;AN;;BT;BRBBB-FC;
RAMLIG;11916037RM;2411476-8906126V;13799687PE;;AN;;BT;BRBBB-FC;
RAMLIG;12094431RM;2267049-7983556;13990856PE;;AN;;BT;BRBBB-FC;
RAMLIG;12094434RM;2267049-7985401;13990859PE;;AN;;BT;BRBBB-FC;
RAMLIG;14134161RM;3014492-11802595V;16164937PE;;AN;;BT;BRBBB-FC;
RAMLIG;6813581RM;2267316-7983989;8742071PE;;AN;;BT;BRBBB-FC;
RAMLIG;14135875RM;2278260-8057645;16166651PE;;AN;;BT;BRBBB-FC;
RAMLIG;14135878RM;2277566-8053684;16166654PE;;AN;;BT;BRBBB-FC;
RAMLIG;14164621RM;2267633-7984924V;16195093PE;;AN;;BT;BRBBB-FC;
RAMLIG;14164625RM;2267586-7988020V;16195097PE;;AN;;BT;BRBBB-FC;
RAMLIG;12271253RM;2267157-7984509V;14176311PE;;AN;;BT;BRBBB-FC;
RAMLIG;11918056RM;2261077-7939907;13801712PE;;ABCN;;BT;BRBBB-FC;
RAMLIG;12086462RM;2996275-8059364V;13982548PE;;AN;;BT;BRBBB-FC;
RAMLIG;12123958RM;3017543-11820573;14020484PE;;AN;;BT;BRBBB-FC;
RAMLIG;12123959RM;3017543-11820572;14020485PE;;AN;;BT;BRBBB-FC;
RAMLIG;12123961RM;3017522-11820473V;14020487PE;;AN;;BT;BRBBB-FC;
RAMLIG;12094080RM;2267049-7985401;13990505PE;;AN;;BT;BRBBB-FC;
RAMLIG;12094081RM;2267049-7984349;13990506PE;;AN;;BT;BRBBB-FC;
RAMLIG;14164924RM;2277559-8055754V;16195396PE;;AN;;BT;BRBBB-FC;
RAMLIG;12094429RM;2267049-7984349;13990854PE;;AN;;BT;BRBBB-FC;
RAMLIG;12094432RM;2267049-7985401;13990857PE;;AN;;BT;BRBBB-FC;
RAMLIG;14138286RM;2278481-8055343;16169062PE;;AN;;BT;BRBBB-FC;
RAMLIG;14138287RM;2278001-8052750;16169063PE;;AN;;BT;BRBBB-FC;
RAMLIG;12061116RM;2278369-8058130V;13956123PE;;AN;;BT;BRBBB-FC;
RAMLIG;12061015RM;2277562-8057601V;13956030PE;;AN;;BT;BRBBB-FC;
RAMLIG;14135798RM;2267145-7985340;16166574PE;;AN;;BT;BRBBB-FC;
RAMLIG;12086101RM;2277905-8059437;13982186PE;;AN;;BT;BRBBB-FC;
RAMLIG;14135030RM;2277586-8055434;16165806PE;;ABN;;BT;BRBBB-FC;
RAMLIG;12086455RM;2277481-8052960V;13982541PE;;AN;;BT;BRBBB-FC;
RAMLIG;6470398RM;2948463-11486809V;8409248PE;;AN;;BT;BRBBB-FC;
RAMLIG;11918070RM;2278064-8053803;13801726PE;;ABN;;BT;BRBBB-FC;
RAMLIG;5220405RM;2277751-8057567;6934480PE;;AN;;BT;BRBBB-FC;
RAMLIG;14134072RM;2278260-8057819_5590613;16164848PE;;AN;;BT;BRBBB-FC;
RAMLIG;6470753RM;2948471-11486820V;8409603PE;;AN;;BT;BRBBB-FC;
RAMLIG;14134815RM;2278532-8059399;16165591PE;;AN;;BT;BRBBB-FC;
RAMLIG;14135712RM;2267418-7985642;16166488PE;;AN;;BT;BRBBB-FC;
RAMLIG;14134816RM;2278058-8058427V;16165592PE;;AN;;BT;BRBBB-FC;
RAMLIG;14133978RM;2277500-8057215V;16164754PE;;AN;;BT;BRBBB-FC;
RAMLIG;14135151RM;2278448-8052091V;16165927PE;;AN;;BT;BRBBB-FC;
RAMLIG;14134008RM;2267796-7988113;16164784PE;;AN;;BT;BRBBB-FC;
RAMLIG;14134026RM;2267343-7985330;16164802PE;;AN;;BT;BRBBB-FC;
RAMLIG;14134828RM;2278561-8059434;16165604PE;;AN;;BT;BRBBB-FC;
RAMLIG;13459265RM;2277616-8059396;15373653PE;;AN;;BT;BRBBB-FC;
RAMLIG;13459278RM;2277616-8052757;15373666PE;;AN;;BT;BRBBB-FC;
RAMLIG;14138048RM;2277615-8059105;16168824PE;;ABCN;;BT;BRBBB-FC;
RAMLIG;14501557RM;2267098-7987265;16531628PE;;AN;;BT;BRBBB-FC;
RAMLIG;12113622RM;2277422-8059376;14010061PE;;AN;;BT;BRBBB-FC;
RAMLIG;14133936RM;2278087-8054607;16164712PE;;AN;;BT;BRBBB-FC;
RAMLIG;14138038RM;2278122-8056402V;16168814PE;;AN;;BT;BRBBB-FC;
RAMLIG;14138039RM;2267446-7984729;16168815PE;;AN;;BT;BRBBB-FC;
RAMLIG;14133587RM;2278024-8052723V;16164363PE;;AN;;BT;BRBBB-FC;
RAMLIG;14137883RM;2278566-8055525;16168659PE;;AN;;BT;BRBBB-FC;
RAMLIG;12086135RM;2278460-8055608V;13982220PE;;AN;;BT;BRBBB-FC;
RAMLIG;14134502RM;2277756-8057739;16165278PE;;AN;;BT;BRBBB-FC;
RAMLIG;14134544RM;2267153-7985547V;16165320PE;;AN;;BT;BRBBB-FC;
RAMLIG;14137560RM;2277616-8052762;16168336PE;;AN;;BT;BRBBB-FC;
RAMLIG;14137790RM;2278532-8057647;16168566PE;;AN;;BT;BRBBB-FC;
RAMLIG;14137944RM;2278257-8056249;16168720PE;;AN;;BT;BRBBB-FC;
RAMLIG;14135289RM;2267343-7987389;16166065PE;;AN;;BT;BRBBB-FC;
RAMLIG;14134250RM;2267564-7983484;16165026PE;;AN;;BT;BRBBB-FC;
RAMLIG;14137810RM;2277491-8054264;16168586PE;;AN;;BT;BRBBB-FC;
RAMLIG;14135533RM;2278152-8055247;16166309PE;;AN;;BT;BRBBB-FC;
RAMLIG;14134317RM;2278001-8053229;16165093PE;;AN;;BT;BRBBB-FC;
RAMLIG;14134333RM;2278001-8052482;16165109PE;;AN;;BT;BRBBB-FC;
RAMLIG;14137537RM;2277616-8058468;16168313PE;;AN;;BT;BRBBB-FC;
RAMLIG;14137807RM;2267495-7984657;16168583PE;;AN;;BT;BRBBB-FC;
RAMLIG;6419914RM;2267269-7983442;8362614PE;;AN;;BT;BRBBB-FC;
RAMLIG;14135189RM;2277422-8058474;16165965PE;;AN;;BT;BRBBB-FC;
RAMLIG;14137546RM;2278087-8056157;16168322PE;;AN;;BT;BRBBB-FC;
RAMLIG;14137832RM;2278208-8056830;16168608PE;;AN;;BT;BRBBB-FC;
RAMLIG;14137835RM;2278091-8057315;16168611PE;;AN;;BT;BRBBB-FC;
RAMLIG;14137838RM;2277838-8056141;16168614PE;;AN;;BT;BRBBB-FC;
RAMLIG;14137912RM;3008590-7983019;16168688PE;;AN;;BT;BRBBB-FC;
RAMLIG;14134520RM;2277838-8057814;16165296PE;;AN;;BT;BRBBB-FC;
RAMLIG;14134526RM;2277491-8053534;16165302PE;;AN;;BT;BRBBB-FC;
RAMLIG;14404428RM;3015381-11807007;16434499PE;;AN;;BT;BRBBB-FC;
RAMLIG;14138710RM;2277491-8054264;16169486PE;;AN;;BT;BRBBB-FC;
RAMLIG;14138585RM;2277912-8052879;16169361PE;;AN;;BT;BRBBB-FC;
RAMLIG;14137776RM;2267632-7983407V;16168552PE;;AN;;BT;BRBBB-FC;
RAMLIG;14137777RM;2278192-8052689V;16168553PE;;AN;;BT;BRBBB-FC;
RAMLIG;11915206RM;2267555-7984985;13798855PE;;AN;;BT;BRBBB-FC;
RAMLIG;14134552RM;2267283-7984978;16165328PE;;AN;;BT;BRBBB-FC;
RAMLIG;14134595RM;3017638-8059380;16165371PE;;AN;;BT;BRBBB-FC;
RAMLIG;14134613RM;2278213-8054437;16165389PE;;AN;;BT;BRBBB-FC;
RAMLIG;14134683RM;2277571-8054652;16165459PE;;AN;;BT;BRBBB-FC;
RAMLIG;14134905RM;2277468-8055732;16165681PE;;AN;;BT;BRBBB-FC;
RAMLIG;14134932RM;2267452-7987868;16165708PE;;ABN;;BT;BRBBB-FC;
RAMLIG;14135279RM;2278467-8056642;16166055PE;;AN;;BT;BRBBB-FC;
RAMLIG;14138703RM;2278001-8058229;16169479PE;;AN;;BT;BRBBB-FC;
RAMLIG;14138679RM;2267564-7983678;16169455PE;;AN;;BT;BRBBB-FC;
RAMLIG;14137578RM;2277616-8052752;16168354PE;;ABN;;BT;BRBBB-FC;
RAMLIG;14137581RM;2277930-8058457;16168357PE;;AN;;BT;BRBBB-FC;
RAMLIG;14133968RM;2277625-8056235V;16164744PE;;AN;;BT;BRBBB-FC;
RAMLIG;11915174RM;2267452-7988630;13798823PE;;AN;;BT;BRBBB-FC;
RAMLIG;14134805RM;2267145-7985625;16165581PE;;AN;;BT;BRBBB-FC;
RAMLIG;14134848RM;2277502-8059478;16165624PE;;AN;;BT;BRBBB-FC;
RAMLIG;14134014RM;2277717-8053836;16164790PE;;AN;;BT;BRBBB-FC;
RAMLIG;14134625RM;2278336-8053266;16165401PE;;AN;;BT;BRBBB-FC;
RAMLIG;11915215RM;2985199-7985316;13798864PE;;AN;;BT;BRBBB-FC;
RAMLIG;14134599RM;2278369-8058130V;16165375PE;;AN;;BT;BRBBB-FC;
RAMLIG;14134677RM;2278532-8053260;16165453PE;;AN;;BT;BRBBB-FC;
RAMLIG;11915172RM;2267452-7987373;13798820PE;;AN;;BT;BRBBB-FC;
RAMLIG;13260476RM;2278001-8056101;15168196PE;;AN;;BT;BRBBB-FC;
RAMLIG;12086457RM;2277556-8057587V;13982543PE;;AN;;BT;BRBBB-FC;
RAMLIG;12289797RM;3020781-11841295V;14194755PE;;AN;;BT;BRBBB-FC;
RAMLIG;14135842RM;2277569-8057862;16166618PE;;AN;;BT;BRBBB-FC;
RAMLIG;14135843RM;2267220-7984429;16166619PE;;AN;;BT;BRBBB-FC;
RAMLIG;12094422RM;2267049-7984349;13990847PE;;AN;;BT;BRBBB-FC;
RAMLIG;14527232RM;2267722-7984401V;16556065PE;;AN;;BT;BRBBB-FC;
RAMLIG;14136177RM;2278001-8058456;16166953PE;;AN;;BT;BRBBB-FC;
RAMLIG;14135174RM;2277852-8059372;16165950PE;;AN;;BT;BRBBB-FC;
RAMLIG;12086604RM;3014961-7983480;13982697PE;;AN;;BT;BRBBB-FC;
RAMLIG;14346984RM;2277587-8057269;16377055PE;;AN;;BT;BRBBB-FC;
RAMLIG;12295778RM;2267243-7983355;14200779PE;;AN;;BT;BRBBB-FC;
RAMLIG;3913406RM;2278331-8053101;5074834PE;;AN;;BT;BRBBB-FC;
RAMLIG;13260333RM;2278257-8053167;15168053PE;;AN;;BT;BRBBB-FC;
RAMLIG;13260348RM;2277616-8054554;15168068PE;;AN;;BT;BRBBB-FC;
RAMLIG;13260388RM;2277616-8054554;15168108PE;;AN;;BT;BRBBB-FC;
RAMLIG;13260434RM;2277567-8054700;15168154PE;;AN;;BT;BRBBB-FC;
RAMLIG;13258430RM;2267186-7987249;15166150PE;;AN;;BT;BRBBB-FC;
RAMLIG;13258439RM;2267668-7987687;15166159PE;;AN;;BT;BRBBB-FC;
RAMLIG;5844606RM;2277927-8052603V;7881294PE;;AN;;BT;BRBBB-FC;
RAMLIG;14137724RM;2267856-7988652;16168500PE;;AN;;BT;BRBBB-FC;
RAMLIG;13260565RM;2278087-8059225;15168285PE;;AN;;BT;BRBBB-FC;
RAMLIG;3913510RM;2277921-8059479;5074719PE;;AN;;BT;BRBBB-FC;
RAMLIG;3913512RM;2277921-8054281;5074721PE;;AN;;BT;BRBBB-FC;
RAMLIG;3913547RM;2278238-8053590;5074756PE;;AN;;BT;BRBBB-FC;
RAMLIG;3913552RM;2278205-8059103;5074761PE;;AN;;BT;BRBBB-FC;
RAMLIG;3913558RM;2277389-8054350;5074768PE;;AN;;BT;BRBBB-FC;
RAMLIG;3913606RM;2277498-8057835;5074972PE;;AN;;BT;BRBBB-FC;
RAMLIG;13258370RM;2267452-7982750;15166090PE;;AN;;BT;BRBBB-FC;
RAMLIG;13258404RM;2267591-7985683;15166124PE;;AN;;BT;BRBBB-FC;
RAMLIG;13260330RM;2278257-8053167;15168050PE;;AN;;BT;BRBBB-FC;
RAMLIG;13260495RM;2277469-8057561;15168215PE;;AN;;BT;BRBBB-FC;
RAMLIG;13260520RM;2277395-8058341;15168240PE;;AN;;BT;BRBBB-FC;
